0.029177 0.049641 0.008713 0.010161 0.006299 0.032158 0.051088 0.013228 0.014356 0.011348 0.027709 0.037708 0.017711 0.010928 0.029015 0.03266 0.048317 0.017003 0.017898 0.01551
0.055123 0.045142 0.065105 0.0618 0.070612 0.039351 0.050901 0.027801 0.026903 0.029298 0.048999 0.037398 0.060601 0.063637 0.055539 0.039159 0.050202 0.028116 0.037151 0.013057
0.052008 0.041442 0.062574 0.067523 0.054325 0.044391 0.045893 0.042889 0.043836 0.041311 0.047972 0.035149 0.060796 0.062777 0.057493 0.043668 0.04369 0.043646 0.06279 0.01174
0.044661 0.040993 0.048329 0.056511 0.034693 0.044457 0.041153 0.04776 0.050811 0.042674 0.042748 0.034721 0.050776 0.046672 0.057617 0.043809 0.03731 0.050308 0.073809 0.01114
0.036626 0.040871 0.032381 0.041378 0.017387 0.041836 0.037336 0.046337 0.051802 0.037228 0.036679 0.034619 0.03874 0.027407 0.057628 0.04159 0.032246 0.050934 0.075166 0.010548
0.033413 0.040842 0.025984 0.027712 0.023103 0.037426 0.034324 0.040528 0.048484 0.027268 0.038192 0.034596 0.041788 0.032283 0.05763 0.037835 0.028539 0.04713 0.069462 0.00991
0.035057 0.040834 0.029279 0.02708 0.032945 0.032412 0.031995 0.032829 0.041871 0.01776 0.04097 0.034591 0.04735 0.041181 0.057631 0.033089 0.025986 0.040192 0.058708 0.009331
0.037796 0.040832 0.034759 0.0281 0.045859 0.02818 0.030229 0.026131 0.032711 0.015164 0.045186 0.03459 0.055783 0.054674 0.057631 0.02802 0.024302 0.031738 0.044503 0.010463
0.043507 0.040832 0.046182 0.034276 0.066025 0.027263 0.028901 0.025625 0.028163 0.021395 0.050092 0.03459 0.065595 0.070373 0.057631 0.02276 0.023223 0.022297 0.028885 0.011318
0.052444 0.040832 0.064056 0.050775 0.086192 0.029516 0.02792 0.031113 0.028526 0.035423 0.054998 0.03459 0.075407 0.086073 0.057631 0.024425 0.022544 0.026306 0.034949 0.011899
0.020365 0.031767 0.008963 0.009561 0.007966 0.022831 0.032014 0.013648 0.014356 0.012466 0.028654 0.043143 0.014166 0.005257 0.029015 0.025977 0.034702 0.017253 0.018298 0.01551
0.051695 0.0354 0.06799 0.062016 0.077946 0.030535 0.030212 0.030858 0.027394 0.036632 0.053155 0.046209 0.060101 0.062837 0.055539 0.03594 0.043876 0.028004 0.036972 0.013057
0.053547 0.040394 0.066699 0.067523 0.065325 0.040208 0.033091 0.047325 0.044332 0.052311 0.055516 0.050986 0.060046 0.061577 0.057493 0.04579 0.048226 0.043353 0.062322 0.01174
0.04812 0.042411 0.053829 0.056511 0.04936 0.045833 0.037758 0.053908 0.051849 0.057341 0.052589 0.052361 0.052816 0.049935 0.057617 0.052191 0.05325 0.051131 0.075126 0.01114
0.04057 0.042924 0.038217 0.041378 0.032949 0.047909 0.041489 0.054328 0.053588 0.055561 0.049159 0.052676 0.045641 0.038449 0.057628 0.055383 0.057151 0.053615 0.079456 0.010548
0.033296 0.043052 0.023541 0.027784 0.016469 0.047466 0.044447 0.050486 0.051217 0.049268 0.051075 0.052747 0.049404 0.044468 0.05763 0.056085 0.059944 0.052226 0.077616 0.00991
0.029128 0.043084 0.015172 0.020127 0.006913 0.045153 0.046761 0.043546 0.045745 0.03988 0.05486 0.052762 0.056958 0.056554 0.057631 0.054974 0.061834 0.048114 0.071384 0.009331
0.029879 0.043092 0.016667 0.016751 0.016525 0.041429 0.048537 0.034321 0.037906 0.028346 0.058642 0.052765 0.064518 0.068651 0.057631 0.054728 0.063065 0.046391 0.067948 0.010463
0.035293 0.043094 0.027492 0.024172 0.033025 0.03721 0.049865 0.024555 0.030098 0.015317 0.062423 0.052766 0.07208 0.08075 0.057631 0.054511 0.063847 0.045175 0.06549 0.011318
0.043543 0.043095 0.043991 0.04067 0.049525 0.035117 0.050843 0.019392 0.025143 0.009807 0.066205 0.052766 0.079643 0.09285 0.057631 0.057717 0.064337 0.051097 0.074615 0.011899
0.020495 0.033085 0.007905 0.007469 0.008633 0.023049 0.032014 0.014085 0.014656 0.013133 0.027999 0.039349 0.016648 0.009228 0.029015 0.021076 0.025086 0.017065 0.017998 0.01551
0.047765 0.025915 0.069615 0.062216 0.081946 0.031303 0.030122 0.032483 0.027594 0.040632 0.048376 0.036276 0.060476 0.063437 0.055539 0.023441 0.018892 0.027991 0.036951 0.013057
0.048978 0.029569 0.068386 0.066623 0.071325 0.040892 0.032023 0.049762 0.044632 0.058311 0.050045 0.039482 0.060608 0.062477 0.057493 0.032394 0.02133 0.043459 0.06249 0.01174
0.043513 0.030946 0.056079 0.055311 0.05736 0.045754 0.034351 0.057158 0.052249 0.065341 0.045555 0.040583 0.050526 0.046272 0.057617 0.037691 0.025325 0.050058 0.073409 0.01114
0.03679 0.031301 0.042279 0.041877 0.042949 0.047415 0.036439 0.058391 0.054088 0.065561 0.040213 0.040834 0.039592 0.02877 0.057628 0.039883 0.029144 0.050622 0.074666 0.010548
0.029701 0.03139 0.028013 0.027739 0.028469 0.046792 0.038222 0.055361 0.051817 0.061268 0.040462 0.04089 0.040034 0.029476 0.05763 0.039665 0.032575 0.046755 0.068862 0.00991
0.02627 0.031412 0.021128 0.02542 0.013974 0.044463 0.039694 0.049233 0.046445 0.05388 0.044152 0.040902 0.047401 0.041264 0.057631 0.037361 0.034967 0.039754 0.058008 0.009331
0.028432 0.031418 0.025445 0.033014 0.01283 0.040844 0.040867 0.040821 0.038706 0.044346 0.048275 0.040905 0.055646 0.054454 0.057631 0.0339 0.036563 0.031238 0.043703 0.010463
0.031963 0.031419 0.032507 0.040613 0.018997 0.039851 0.041764 0.037938 0.039337 0.035605 0.053963 0.040906 0.067019 0.072653 0.057631 0.03346 0.037595 0.029326 0.04013 0.011318
0.037504 0.03142 0.043589 0.052028 0.029525 0.041954 0.042435 0.041474 0.046474 0.033141 0.05965 0.040906 0.078394 0.090852 0.057631 0.034403 0.03825 0.030556 0.04175 0.011899
