0.316434 0.559923 0.719704 0.680624 0.85898 0.392009 0.4929 0.507443 0.529129 0.511059 0.497304 0.480925 0.513474 0.52953 0.543383 0.542445 0.303798 0.547697 0.659481 0.630629 0.853892 0.358327 0.446679 0.505089 0.519414 0.482237 0.487776 0.485766 0.509553 0.548103 0.546063 0.539435
0.327279 0.558806 0.713761 0.675941 0.868531 0.393627 0.500017 0.507277 0.687022 0.516851 0.556494 0.583668 0.584821 0.570922 0.596599 0.598033 0.303151 0.545073 0.686971 0.640065 0.867906 0.372068 0.453795 0.510888 0.604704 0.502498 0.518179 0.527256 0.538399 0.562075 0.562547 0.573629
0.323296 0.557098 0.709456 0.672652 0.871276 0.392427 0.495081 0.506383 0.725816 0.524991 0.577696 0.608142 0.605147 0.586005 0.612566 0.616435 0.302507 0.542898 0.67904 0.633309 0.869902 0.368989 0.449031 0.509517 0.657857 0.505649 0.539256 0.556935 0.560489 0.581064 0.580112 0.594022
0.32218 0.556362 0.708393 0.671119 0.871941 0.392137 0.493786 0.505969 0.736154 0.527038 0.584127 0.614939 0.61055 0.59057 0.616981 0.621831 0.300848 0.540661 0.669945 0.62661 0.871946 0.365743 0.443479 0.508512 0.703022 0.50903 0.558668 0.583972 0.580892 0.598089 0.596035 0.611848
0.321861 0.556157 0.708092 0.670692 0.872119 0.392052 0.493416 0.505855 0.738931 0.527606 0.585892 0.61678 0.612023 0.591829 0.618193 0.623308 0.298604 0.538163 0.659743 0.619382 0.874354 0.362224 0.437138 0.50756 0.747071 0.512988 0.579147 0.612221 0.602353 0.615745 0.612567 0.630344
0.321773 0.5561 0.70801 0.670574 0.872167 0.392029 0.493315 0.505823 0.739681 0.527761 0.586373 0.617278 0.612421 0.592173 0.618523 0.623711 0.295639 0.535156 0.647328 0.610832 0.877306 0.358067 0.429395 0.50654 0.792792 0.517854 0.60275 0.644303 0.626985 0.635897 0.631478 0.651424
0.321749 0.556085 0.707988 0.670542 0.87218 0.392023 0.493287 0.505814 0.739885 0.527803 0.586504 0.617413 0.612529 0.592266 0.618612 0.62382 0.291819 0.531419 0.631694 0.600248 0.880925 0.352971 0.419719 0.505344 0.839953 0.523905 0.630995 0.681743 0.656197 0.659917 0.654073 0.67646
0.321743 0.556081 0.707982 0.670533 0.872184 0.392021 0.49328 0.505812 0.73994 0.527814 0.586539 0.61745 0.612559 0.592291 0.618636 0.623849 0.287365 0.526951 0.612773 0.58744 0.885023 0.346941 0.408205 0.503876 0.884314 0.530925 0.663671 0.723312 0.68943 0.687841 0.680405 0.705379
0.321741 0.55608 0.707981 0.67053 0.872185 0.39202 0.493278 0.505811 0.739955 0.527817 0.586549 0.61746 0.612567 0.592298 0.618643 0.623857 0.283221 0.5223 0.592899 0.573647 0.888832 0.340683 0.396402 0.502128 0.919117 0.537677 0.696922 0.763174 0.722367 0.716746 0.707732 0.73503
0.321741 0.55608 0.70798 0.67053 0.872185 0.39202 0.493277 0.505811 0.739959 0.527818 0.586551 0.617462 0.612569 0.5923 0.618644 0.623859 0.280527 0.518461 0.576353 0.561583 0.89142 0.335447 0.386862 0.500331 0.940944 0.542468 0.724252 0.793733 0.748562 0.741186 0.730894 0.75979
