0.048306 0.080007 0.016605 0.015597 0.018286 0.037416 0.053476 0.021357 0.019551 0.024367 0.052806 0.082477 0.023135 0.016688 0.03388 0.034849 0.060056 0.009643 0.00931 0.010197
0.065412 0.079772 0.051051 0.052771 0.048185 0.040658 0.059263 0.022052 0.019833 0.02575 0.073298 0.084104 0.062493 0.05342 0.077614 0.039466 0.063427 0.015504 0.023798 0.00168
0.065182 0.07689 0.053475 0.058858 0.044502 0.040337 0.055674 0.025 0.025261 0.024566 0.076126 0.080817 0.071435 0.058052 0.093739 0.040046 0.058793 0.0213 0.032447 0.00272
0.059566 0.076001 0.043131 0.048562 0.034081 0.039133 0.051731 0.026534 0.029661 0.021324 0.072319 0.079858 0.064781 0.044546 0.098506 0.040895 0.053224 0.028566 0.041244 0.007435
0.054897 0.075751 0.034043 0.036034 0.030724 0.038542 0.047308 0.029776 0.033709 0.023222 0.069874 0.079589 0.060159 0.036364 0.099816 0.042044 0.047243 0.036845 0.049992 0.014933
0.053733 0.075682 0.031784 0.034642 0.02702 0.038046 0.041956 0.034135 0.039016 0.026002 0.067584 0.079515 0.055653 0.028943 0.100171 0.043344 0.040827 0.045861 0.058349 0.025047
0.055446 0.075663 0.035228 0.03456 0.036342 0.040145 0.037114 0.043176 0.051059 0.030039 0.070058 0.079496 0.06062 0.036831 0.100266 0.044469 0.034592 0.054345 0.064406 0.037578
0.058856 0.075658 0.042054 0.037441 0.049741 0.044115 0.033529 0.0547 0.06633 0.035315 0.073105 0.07949 0.066719 0.046576 0.100292 0.044839 0.029414 0.060265 0.065607 0.051363
0.064478 0.075657 0.0533 0.043339 0.069901 0.047347 0.029785 0.064909 0.079351 0.040838 0.07801 0.079489 0.076532 0.062272 0.100299 0.043938 0.025769 0.062106 0.060682 0.06448
0.073233 0.075657 0.070809 0.059255 0.090065 0.048311 0.026691 0.069932 0.084992 0.044833 0.083815 0.079489 0.088142 0.080846 0.100301 0.041577 0.023492 0.059662 0.050271 0.075314
0.021216 0.026076 0.016355 0.012997 0.021953 0.025739 0.028746 0.022732 0.019551 0.028034 0.025111 0.030173 0.020049 0.01175 0.03388 0.020044 0.029816 0.010272 0.010317 0.010197
0.041758 0.029715 0.053801 0.052771 0.055518 0.023587 0.024247 0.022927 0.016834 0.033084 0.049206 0.036144 0.062267 0.053059 0.077614 0.023663 0.03121 0.016117 0.02478 0.00168
0.043097 0.028595 0.0576 0.058858 0.055502 0.027515 0.027333 0.027697 0.022975 0.035566 0.053674 0.035411 0.071936 0.058854 0.093739 0.027898 0.032889 0.022907 0.035019 0.00272
0.037456 0.028138 0.046774 0.048562 0.043794 0.031189 0.030608 0.03177 0.029238 0.035991 0.051684 0.035143 0.068226 0.050058 0.098506 0.032732 0.034276 0.031187 0.045438 0.007435
0.029914 0.028007 0.03182 0.033746 0.02861 0.035127 0.034233 0.036021 0.035402 0.037052 0.047839 0.035065 0.060613 0.037091 0.099816 0.038723 0.037218 0.040228 0.055405 0.014933
0.024942 0.027971 0.021913 0.024849 0.01702 0.04028 0.038588 0.041972 0.042795 0.0406 0.046275 0.035043 0.057508 0.03191 0.100171 0.04578 0.041571 0.04999 0.064956 0.025047
0.021524 0.027962 0.015086 0.017204 0.011555 0.04874 0.0448 0.052679 0.055497 0.047983 0.049002 0.035037 0.062967 0.040588 0.100266 0.052961 0.04647 0.059453 0.072578 0.037578
0.02453 0.027959 0.0211 0.021516 0.020408 0.059166 0.052403 0.065928 0.069961 0.059208 0.052786 0.035036 0.070536 0.052682 0.100292 0.058907 0.050876 0.066939 0.076285 0.051363
0.030783 0.027958 0.033607 0.031631 0.036901 0.069201 0.060226 0.078176 0.082281 0.071336 0.056568 0.035035 0.0781 0.064781 0.100299 0.062956 0.054809 0.071103 0.075077 0.06448
