0.038634 0.064625 0.012643 0.015183 0.008411 0.034225 0.056038 0.012412 0.009932 0.016544 0.04449 0.069267 0.019712 0.016172 0.025612 0.041247 0.072765 0.00973 0.011962 0.006009
0.060882 0.062588 0.059176 0.060786 0.056493 0.050221 0.072777 0.027665 0.027583 0.027803 0.072304 0.067963 0.076645 0.061354 0.10213 0.056431 0.088411 0.02445 0.023147 0.026622
0.059524 0.06475 0.054298 0.060646 0.043718 0.049221 0.067459 0.030983 0.034574 0.024998 0.074208 0.070509 0.077907 0.059759 0.108154 0.05591 0.082638 0.029182 0.031462 0.025382
0.051863 0.06493 0.038796 0.046765 0.025514 0.046035 0.061138 0.030932 0.038083 0.019014 0.069288 0.070746 0.06783 0.042442 0.110143 0.053059 0.076257 0.029862 0.035326 0.020753
0.04486 0.064974 0.024745 0.030747 0.014742 0.043657 0.054802 0.032512 0.040888 0.018553 0.065427 0.070803 0.060051 0.029816 0.110441 0.049525 0.069918 0.029132 0.037273 0.015563
0.044442 0.064981 0.023904 0.026127 0.020198 0.041127 0.04822 0.034033 0.043752 0.017836 0.065154 0.070812 0.059496 0.028895 0.110498 0.045372 0.063599 0.027144 0.037529 0.009835
0.047116 0.064982 0.02925 0.02603 0.034617 0.038699 0.04125 0.036149 0.046704 0.018556 0.067936 0.070814 0.065059 0.037789 0.110507 0.041105 0.057452 0.024759 0.03554 0.006791
0.051955 0.064982 0.038927 0.029414 0.054782 0.036734 0.033951 0.039517 0.04914 0.023479 0.072598 0.070814 0.074382 0.052706 0.110509 0.036397 0.05176 0.021034 0.030614 0.005068
0.060814 0.064982 0.056646 0.045664 0.074949 0.034262 0.026628 0.041896 0.049975 0.028429 0.077504 0.070814 0.084194 0.068405 0.110509 0.033775 0.046812 0.020738 0.026782 0.010666
0.069752 0.064982 0.074521 0.062164 0.095115 0.031219 0.019772 0.042666 0.048102 0.033606 0.08241 0.070814 0.094007 0.084105 0.110509 0.034563 0.042775 0.026351 0.031788 0.017291
0.021593 0.029555 0.013632 0.015964 0.009744 0.023153 0.030643 0.015662 0.012932 0.020211 0.028815 0.035042 0.022589 0.020775 0.025612 0.02085 0.029673 0.012026 0.015636 0.006009
0.042829 0.023732 0.061926 0.060786 0.063826 0.02582 0.021224 0.030415 0.027583 0.035137 0.051346 0.026546 0.076145 0.060554 0.10213 0.026791 0.029631 0.02395 0.022347 0.026622
0.042215 0.026007 0.058423 0.060646 0.054718 0.028939 0.02277 0.035108 0.034574 0.035998 0.055179 0.030756 0.079602 0.062471 0.108154 0.030162 0.031892 0.028432 0.030262 0.025382
