0.034359 0.043406 0.025313 0.019981 0.034198
0.053948 0.047400 0.060495 0.056465 0.067212
0.049780 0.049104 0.050456 0.052540 0.046982
0.041262 0.049402 0.033122 0.037494 0.025834
0.035380 0.049432 0.021327 0.022228 0.019826
0.033242 0.049436 0.017048 0.017694 0.015973
0.038192 0.049436 0.026948 0.022148 0.034950
0.046099 0.049436 0.042761 0.035347 0.055118
0.055036 0.049436 0.060636 0.051847 0.075284
0.063974 0.049436 0.078511 0.068347 0.095451
0.036458 0.044229 0.028688 0.023181 0.037865
0.049460 0.035676 0.063245 0.056465 0.074545
0.044155 0.033730 0.054581 0.052540 0.057982
0.036292 0.033333 0.039252 0.038502 0.040500
0.029281 0.033268 0.025294 0.026210 0.023769
0.024297 0.033257 0.015337 0.019480 0.008430
0.024906 0.033256 0.016557 0.019082 0.012349
0.030519 0.033256 0.027783 0.028982 0.025784
0.038564 0.033256 0.043872 0.044824 0.042284
0.046814 0.033256 0.060372 0.061324 0.058784
0.036377 0.042004 0.030750 0.025281 0.039865
0.047364 0.030357 0.064370 0.055865 0.078545
0.042765 0.029018 0.056511 0.052029 0.063982
0.035620 0.028739 0.042502 0.038902 0.048500
0.028387 0.028711 0.028063 0.024640 0.033769
0.027093 0.028708 0.025478 0.027306 0.022430
0.028811 0.028708 0.028914 0.034905 0.018930
0.031554 0.028708 0.034400 0.045782 0.015430
0.036964 0.028708 0.045220 0.057782 0.024284
0.043433 0.028708 0.058158 0.069782 0.038784
0.037386 0.046022 0.028750 0.022481 0.039198
0.052250 0.039380 0.065120 0.057865 0.077212
0.047309 0.037224 0.057394 0.054640 0.061982
0.039610 0.036848 0.042372 0.040294 0.045834
0.032128 0.036818 0.027438 0.025640 0.030435
0.028372 0.036814 0.019930 0.022753 0.015224
0.027255 0.036814 0.017696 0.023705 0.007682
0.030524 0.036814 0.024235 0.029705 0.015118
0.037100 0.036814 0.037386 0.041647 0.030284
0.043905 0.036814 0.050997 0.054324 0.045451
0.032927 0.036729 0.029125 0.024181 0.037365
0.046426 0.031379 0.061472 0.054229 0.073545
0.042002 0.031243 0.052761 0.050529 0.056482
0.034345 0.031188 0.037502 0.036902 0.038500
0.026501 0.031188 0.021813 0.022140 0.021269
0.025622 0.031189 0.020056 0.021906 0.016973
0.027505 0.031189 0.023821 0.028605 0.015849
