0.283425 0.562830 0.613661 0.616016 0.895810 0.358315 0.451101 0.527711 0.502053 0.457830 0.492710 0.524945 0.505945 0.576209 0.529570 0.557315
0.295181 0.542817 0.642302 0.629412 0.888874 0.372334 0.438906 0.517124 0.669190 0.513591 0.570417 0.615204 0.578924 0.604699 0.597018 0.620918
0.296025 0.544425 0.646964 0.631801 0.886100 0.372229 0.442177 0.515311 0.690673 0.517029 0.579172 0.631343 0.591985 0.602145 0.596071 0.624231
0.296149 0.545241 0.647120 0.632372 0.885804 0.372576 0.442774 0.514790 0.693401 0.517480 0.579831 0.633333 0.593428 0.601122 0.594598 0.623781
0.296107 0.545428 0.647054 0.632459 0.885790 0.372627 0.442881 0.514693 0.693713 0.517546 0.579824 0.633606 0.593601 0.600915 0.594256 0.623635
0.296096 0.545463 0.647035 0.632472 0.885792 0.372636 0.442899 0.514677 0.693747 0.517557 0.579811 0.633640 0.593617 0.600878 0.594191 0.623604
0.296093 0.545469 0.647031 0.632474 0.885793 0.372637 0.442901 0.514674 0.693750 0.517558 0.579808 0.633644 0.593619 0.600872 0.594180 0.623599
0.296093 0.545470 0.647030 0.632474 0.885793 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633644 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.283425 0.562830 0.613661 0.616016 0.895810 0.358315 0.451101 0.527711 0.502053 0.457830 0.492710 0.524945 0.505945 0.576209 0.529570 0.557315
0.295181 0.542817 0.642302 0.629412 0.888874 0.372334 0.438906 0.517124 0.669190 0.513591 0.570417 0.615204 0.578924 0.604699 0.597018 0.620918
0.296025 0.544425 0.646964 0.631801 0.886100 0.372229 0.442177 0.515311 0.690673 0.517029 0.579172 0.631343 0.591985 0.602145 0.596071 0.624231
0.296149 0.545241 0.647120 0.632372 0.885804 0.372576 0.442774 0.514790 0.693401 0.517480 0.579831 0.633333 0.593428 0.601122 0.594598 0.623781
0.296107 0.545428 0.647054 0.632459 0.885790 0.372627 0.442881 0.514693 0.693713 0.517546 0.579824 0.633606 0.593601 0.600915 0.594256 0.623635
0.296096 0.545463 0.647035 0.632472 0.885792 0.372636 0.442899 0.514677 0.693747 0.517557 0.579811 0.633640 0.593617 0.600878 0.594191 0.623604
0.296093 0.545469 0.647031 0.632474 0.885793 0.372637 0.442901 0.514674 0.693750 0.517558 0.579808 0.633644 0.593619 0.600872 0.594180 0.623599
0.296093 0.545470 0.647030 0.632474 0.885793 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633644 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.283425 0.562830 0.613661 0.616016 0.895810 0.358315 0.451101 0.527711 0.502053 0.457830 0.492710 0.524945 0.505945 0.576209 0.529570 0.557315
0.295181 0.542817 0.642302 0.629412 0.888874 0.372334 0.438906 0.517124 0.669190 0.513591 0.570417 0.615204 0.578924 0.604699 0.597018 0.620918
0.296025 0.544425 0.646964 0.631801 0.886100 0.372229 0.442177 0.515311 0.690673 0.517029 0.579172 0.631343 0.591985 0.602145 0.596071 0.624231
0.296149 0.545241 0.647120 0.632372 0.885804 0.372576 0.442774 0.514790 0.693401 0.517480 0.579831 0.633333 0.593428 0.601122 0.594598 0.623781
0.296107 0.545428 0.647054 0.632459 0.885790 0.372627 0.442881 0.514693 0.693713 0.517546 0.579824 0.633606 0.593601 0.600915 0.594256 0.623635
0.296096 0.545463 0.647035 0.632472 0.885792 0.372636 0.442899 0.514677 0.693747 0.517557 0.579811 0.633640 0.593617 0.600878 0.594191 0.623604
0.296093 0.545469 0.647031 0.632474 0.885793 0.372637 0.442901 0.514674 0.693750 0.517558 0.579808 0.633644 0.593619 0.600872 0.594180 0.623599
0.296093 0.545470 0.647030 0.632474 0.885793 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633644 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.283425 0.562830 0.613661 0.616016 0.895810 0.358315 0.451101 0.527711 0.502053 0.457830 0.492710 0.524945 0.505945 0.576209 0.529570 0.557315
0.295181 0.542817 0.642302 0.629412 0.888874 0.372334 0.438906 0.517124 0.669190 0.513591 0.570417 0.615204 0.578924 0.604699 0.597018 0.620918
0.296025 0.544425 0.646964 0.631801 0.886100 0.372229 0.442177 0.515311 0.690673 0.517029 0.579172 0.631343 0.591985 0.602145 0.596071 0.624231
0.296149 0.545241 0.647120 0.632372 0.885804 0.372576 0.442774 0.514790 0.693401 0.517480 0.579831 0.633333 0.593428 0.601122 0.594598 0.623781
0.296107 0.545428 0.647054 0.632459 0.885790 0.372627 0.442881 0.514693 0.693713 0.517546 0.579824 0.633606 0.593601 0.600915 0.594256 0.623635
0.296096 0.545463 0.647035 0.632472 0.885792 0.372636 0.442899 0.514677 0.693747 0.517557 0.579811 0.633640 0.593617 0.600878 0.594191 0.623604
0.296093 0.545469 0.647031 0.632474 0.885793 0.372637 0.442901 0.514674 0.693750 0.517558 0.579808 0.633644 0.593619 0.600872 0.594180 0.623599
0.296093 0.545470 0.647030 0.632474 0.885793 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633644 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.283425 0.562830 0.613661 0.616016 0.895810 0.358315 0.451101 0.527711 0.502053 0.457830 0.492710 0.524945 0.505945 0.576209 0.529570 0.557315
0.295181 0.542817 0.642302 0.629412 0.888874 0.372334 0.438906 0.517124 0.669190 0.513591 0.570417 0.615204 0.578924 0.604699 0.597018 0.620918
0.296025 0.544425 0.646964 0.631801 0.886100 0.372229 0.442177 0.515311 0.690673 0.517029 0.579172 0.631343 0.591985 0.602145 0.596071 0.624231
0.296149 0.545241 0.647120 0.632372 0.885804 0.372576 0.442774 0.514790 0.693401 0.517480 0.579831 0.633333 0.593428 0.601122 0.594598 0.623781
0.296107 0.545428 0.647054 0.632459 0.885790 0.372627 0.442881 0.514693 0.693713 0.517546 0.579824 0.633606 0.593601 0.600915 0.594256 0.623635
0.296096 0.545463 0.647035 0.632472 0.885792 0.372636 0.442899 0.514677 0.693747 0.517557 0.579811 0.633640 0.593617 0.600878 0.594191 0.623604
0.296093 0.545469 0.647031 0.632474 0.885793 0.372637 0.442901 0.514674 0.693750 0.517558 0.579808 0.633644 0.593619 0.600872 0.594180 0.623599
0.296093 0.545470 0.647030 0.632474 0.885793 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633644 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.296093 0.545470 0.647030 0.632474 0.885794 0.372638 0.442902 0.514674 0.693751 0.517558 0.579807 0.633645 0.593619 0.600871 0.594178 0.623598
0.292435 0.535757 0.622989 0.605886 0.894571 0.356334 0.448926 0.528455 0.524202 0.474958 0.508848 0.526597 0.508940 0.582068 0.557134 0.559083
0.303494 0.524544 0.650384 0.603791 0.881403 0.363871 0.438648 0.520921 0.690369 0.520887 0.577792 0.623230 0.574188 0.603457 0.602381 0.623069
0.304473 0.526251 0.654401 0.604018 0.878166 0.363338 0.442075 0.519102 0.711371 0.524949 0.585511 0.639255 0.585409 0.599633 0.599180 0.625088
0.304515 0.527019 0.654374 0.604291 0.877791 0.363509 0.442561 0.518595 0.713775 0.525261 0.585899 0.641132 0.586750 0.598656 0.597651 0.624638
