-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.074 0.008 0.016 0.033 0.027 0.031 0.028 0.032
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.148 0.016 0.032 0.066 0.054 0.062 0.056 0.064
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.222 0.024 0.048 0.099 0.081 0.093 0.084 0.096
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.296 0.032 0.064 0.132 0.108 0.124 0.112 0.128
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.37 0.04 0.08 0.165 0.135 0.155 0.14 0.16
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.444 0.048 0.096 0.198 0.162 0.186 0.168 0.192
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.518 0.056 0.112 0.231 0.189 0.217 0.196 0.224
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.592 0.064 0.128 0.264 0.216 0.248 0.224 0.256
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.666 0.072 0.144 0.297 0.243 0.279 0.252 0.288
-0.35 0.13 0.47 0.39 0.73 -0.24 0.02 0.03 0.74 0.08 0.16 0.33 0.27 0.31 0.28 0.32
