0.31379 0.557525 0.714255 0.671148 0.850987 0.397448 0.50892 0.498881 0.51364 0.512092 0.516217 0.511899 0.507463 0.515203 0.512387 0.50732 0.303985 0.55155 0.697854 0.650937 0.861188 0.394049 0.493613 0.501414 0.502177 0.515969 0.525993 0.517844 0.517516 0.515213 0.504418 0.509261
0.312124 0.554613 0.715318 0.671496 0.846074 0.39875 0.495319 0.503039 0.671782 0.532311 0.576415 0.589302 0.58463 0.581878 0.586052 0.585317 0.30189 0.546917 0.686107 0.641066 0.851318 0.38225 0.469386 0.495764 0.558118 0.504902 0.529069 0.528474 0.529095 0.55098 0.549123 0.543174
0.308419 0.552763 0.715367 0.67326 0.836588 0.395546 0.490767 0.499974 0.72268 0.538902 0.594553 0.617014 0.615473 0.620241 0.619255 0.612694 0.301277 0.546229 0.685095 0.640891 0.852684 0.383147 0.467451 0.496622 0.594487 0.508482 0.543493 0.545931 0.544695 0.566239 0.564332 0.560968
0.30705 0.552041 0.715415 0.673916 0.832919 0.394393 0.488901 0.4989 0.740842 0.541358 0.601568 0.627359 0.626996 0.634575 0.63187 0.623298 0.300778 0.545658 0.683988 0.640639 0.853789 0.383744 0.466178 0.497056 0.62624 0.511908 0.555603 0.562009 0.558492 0.578789 0.576378 0.575043
0.306566 0.55178 0.715436 0.674148 0.831601 0.393991 0.488221 0.49853 0.747225 0.542247 0.604115 0.631074 0.631122 0.639668 0.636383 0.627124 0.300277 0.54509 0.682855 0.640388 0.854892 0.384339 0.464963 0.497458 0.657117 0.51538 0.567659 0.578122 0.572279 0.591245 0.588241 0.588918
0.306397 0.551688 0.715443 0.674228 0.83114 0.393851 0.487981 0.498402 0.749449 0.54256 0.605013 0.63238 0.632569 0.641447 0.637964 0.628469 0.299725 0.544464 0.681582 0.640098 0.856074 0.38497 0.463633 0.497869 0.689524 0.519175 0.580737 0.595628 0.58726 0.604773 0.601088 0.60391
0.306339 0.551657 0.715446 0.674256 0.830979 0.393803 0.487897 0.498358 0.750221 0.542669 0.605326 0.632834 0.633072 0.642065 0.638514 0.628937 0.299098 0.543747 0.680083 0.63975 0.857426 0.385676 0.462152 0.49831 0.724946 0.523623 0.595689 0.615716 0.604445 0.620102 0.615633 0.620838
0.306318 0.551646 0.715447 0.674266 0.830923 0.393786 0.487868 0.498343 0.750488 0.542707 0.605435 0.632991 0.633247 0.642279 0.638704 0.629099 0.298407 0.542941 0.6783 0.639337 0.859024 0.38647 0.460599 0.498782 0.763536 0.52906 0.613001 0.639185 0.62448 0.637397 0.632065 0.639902
0.306311 0.551642 0.715447 0.674269 0.830904 0.39378 0.487858 0.498338 0.750581 0.54272 0.605473 0.633046 0.633308 0.642353 0.63877 0.629155 0.297733 0.542121 0.676273 0.638882 0.860888 0.387315 0.459292 0.499247 0.80309 0.535715 0.632213 0.665719 0.647011 0.655562 0.649394 0.659946
0.306309 0.55164 0.715447 0.674271 0.830897 0.393778 0.487854 0.498336 0.750613 0.542725 0.605486 0.633065 0.633329 0.642379 0.638793 0.629175 0.297256 0.541468 0.674231 0.638462 0.862915 0.388093 0.458819 0.49961 0.838858 0.543429 0.651252 0.692965 0.669895 0.671716 0.664935 0.677902
