0.225732 0.272576 0.178887 0.185527 0.167822
0.217535 0.264184 0.170886 0.155951 0.195778
0.212523 0.257971 0.167074 0.154430 0.188147
0.209096 0.252263 0.165930 0.157377 0.180184
0.206007 0.246588 0.165426 0.161094 0.172646
0.205426 0.240923 0.169930 0.172019 0.166447
0.207484 0.235277 0.179692 0.182805 0.174503
0.209271 0.229657 0.188885 0.192982 0.182057
0.210829 0.224069 0.197590 0.202665 0.189132
0.212197 0.218516 0.205878 0.211953 0.195753
0.038330 0.024447 0.052213 0.056867 0.044456
0.039423 0.019369 0.059476 0.068781 0.043969
0.030416 0.019036 0.041796 0.049991 0.028137
0.021432 0.018404 0.024460 0.031607 0.012548
0.015887 0.017791 0.013983 0.016080 0.010488
0.018429 0.017203 0.019654 0.021276 0.016950
0.023425 0.016640 0.030209 0.029799 0.030893
0.029130 0.016100 0.042159 0.040859 0.044325
0.034818 0.015583 0.054053 0.052124 0.057267
0.041640 0.015087 0.068193 0.067266 0.069739
0.049858 0.050876 0.048840 0.044939 0.055341
0.047236 0.032673 0.061799 0.069050 0.049713
0.039913 0.031822 0.048005 0.047601 0.048679
0.034382 0.030688 0.038076 0.033468 0.045756
0.029916 0.029730 0.030103 0.022226 0.043231
0.027594 0.028766 0.026422 0.017607 0.041114
0.031805 0.027796 0.035814 0.033678 0.039375
0.036826 0.026825 0.046827 0.052140 0.037971
0.041692 0.025857 0.057527 0.069930 0.036857
0.046437 0.024949 0.067925 0.087086 0.035988
0.044285 0.050125 0.038446 0.034346 0.045277
0.053875 0.044071 0.063679 0.071794 0.050155
0.046582 0.042431 0.050733 0.050651 0.050869
0.040817 0.041478 0.040155 0.035625 0.047706
0.038096 0.040457 0.035734 0.030281 0.044822
0.038693 0.039355 0.038030 0.035365 0.042472
0.041902 0.038186 0.045618 0.048614 0.040626
0.046401 0.036967 0.055835 0.065805 0.039216
0.050847 0.035956 0.065738 0.082279 0.038171
0.055160 0.034973 0.075348 0.098102 0.037423
0.035471 0.048638 0.022304 0.018021 0.029441
0.051112 0.038131 0.064092 0.074029 0.047529
0.044545 0.036958 0.052132 0.054471 0.048234
0.036926 0.035691 0.038161 0.034485 0.044288
0.031910 0.034406 0.029414 0.022855 0.040345
0.028960 0.033134 0.024785 0.017527 0.036883
0.031397 0.031879 0.030915 0.029118 0.033909
0.035700 0.030643 0.040757 0.046392 0.031364
0.040170 0.029430 0.050911 0.063944 0.029190
0.044484 0.028244 0.060723 0.080759 0.027329
0.034714 0.043179 0.026249 0.028759 0.022065
0.053601 0.045398 0.061803 0.071165 0.046200
0.047087 0.043591 0.050582 0.051781 0.048583
0.040706 0.042489 0.038922 0.035128 0.045246
0.037017 0.041558 0.032476 0.027106 0.041426
0.038405 0.040679 0.036131 0.035066 0.037906
0.040873 0.039838 0.041908 0.046190 0.034770
0.044098 0.039035 0.049161 0.059462 0.031993
0.047774 0.038269 0.057279 0.073925 0.029537
0.052570 0.037539 0.067601 0.091746 0.027359
0.028827 0.034952 0.022701 0.022516 0.023010
0.044028 0.024121 0.063935 0.085174 0.028538
0.037991 0.023023 0.052958 0.065538 0.031992
0.029965 0.022332 0.037599 0.042172 0.029977
0.022976 0.021647 0.024304 0.022485 0.027337
0.021557 0.020969 0.022146 0.020486 0.024914
0.024060 0.020295 0.027825 0.030833 0.022812
0.028644 0.019626 0.037662 0.047653 0.021011
0.033051 0.018961 0.047141 0.063742 0.019473
0.037302 0.018304 0.056299 0.079187 0.018154
0.038238 0.045965 0.030510 0.028378 0.034065
0.051991 0.048393 0.055589 0.083936 0.008344
0.045470 0.045634 0.045305 0.064788 0.012834
0.037838 0.043763 0.031913 0.043712 0.012249
0.033747 0.042157 0.025337 0.033982 0.010928
0.034957 0.040742 0.029171 0.040887 0.009644
0.037517 0.039516 0.035519 0.051716 0.008525
0.040026 0.038472 0.041580 0.061982 0.007577
0.042488 0.037596 0.047379 0.071736 0.006784
0.045670 0.036866 0.054475 0.083486 0.006122
0.017375 0.023695 0.011056 0.014077 0.006020
0.048300 0.029036 0.067563 0.081177 0.044874
0.039690 0.028405 0.050974 0.063757 0.029668
0.027716 0.027704 0.027728 0.039585 0.007967
0.023377 0.026998 0.019756 0.024135 0.012458
0.026050 0.026290 0.025809 0.022987 0.030512
0.029664 0.025595 0.033733 0.026208 0.046275
0.037730 0.024925 0.050535 0.044824 0.060053
0.045039 0.024288 0.065789 0.061940 0.072204
0.051724 0.023688 0.079760 0.077761 0.083091
0.017834 0.021388 0.014280 0.010932 0.019861
0.042619 0.018687 0.066551 0.068105 0.063962
0.036446 0.018282 0.054609 0.055822 0.052586
0.026134 0.018004 0.034265 0.034708 0.033525
0.016909 0.017669 0.016149 0.016749 0.015151
0.015872 0.017242 0.014502 0.019516 0.006144
0.019534 0.016729 0.022338 0.026554 0.015311
0.024549 0.016148 0.032950 0.036185 0.027558
0.030401 0.015512 0.045290 0.049550 0.038191
0.035577 0.014838 0.056317 0.061591 0.047527
0.022131 0.026283 0.017979 0.009129 0.032729
0.035919 0.020975 0.050863 0.078003 0.005629
0.031934 0.020009 0.043860 0.064450 0.009541
0.024238 0.019627 0.028850 0.040483 0.009460
0.017328 0.019405 0.015250 0.019221 0.008632
0.017957 0.018993 0.016921 0.022428 0.007743
0.019831 0.018367 0.021295 0.029932 0.006901
0.023757 0.017818 0.029697 0.043840 0.006125
0.028014 0.017265 0.038763 0.058770 0.005418
0.032516 0.017062 0.047970 0.073749 0.005004
0.025476 0.024182 0.026770 0.015967 0.044774
0.043477 0.027454 0.059501 0.085345 0.016427
0.038099 0.027157 0.049040 0.072250 0.010357
0.028936 0.025616 0.032255 0.046599 0.008350
0.021008 0.024142 0.017875 0.024313 0.007145
0.022301 0.023010 0.021592 0.030807 0.006234
0.025350 0.022244 0.028456 0.042219 0.005517
0.028325 0.021812 0.034838 0.052770 0.004952
0.031233 0.021669 0.040796 0.062568 0.004508
0.035415 0.021767 0.049063 0.076003 0.004163
