0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.537000 0.504500 0.515500 0.526000 0.516000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.574000 0.509000 0.531000 0.552000 0.532000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.611000 0.513500 0.546500 0.578000 0.548000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.648000 0.518000 0.562000 0.604000 0.564000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.685000 0.522500 0.577500 0.630000 0.580000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.722000 0.527000 0.593000 0.656000 0.596000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.759000 0.531500 0.608500 0.682000 0.612000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.796000 0.536000 0.624000 0.708000 0.628000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.833000 0.540500 0.639500 0.734000 0.644000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.885000 0.415000 0.630000 0.500000 0.870000 0.545000 0.655000 0.760000 0.660000 0.500000 0.500000 0.500000
