0.023817 0.036387 0.011246 0.010836 0.011931
0.051565 0.031479 0.071650 0.077604 0.061728
0.049898 0.030493 0.069304 0.074060 0.061377
0.042186 0.030499 0.053873 0.059267 0.044882
0.033433 0.030504 0.036362 0.043000 0.025298
0.027470 0.030505 0.024436 0.026533 0.020940
0.024200 0.030505 0.017895 0.016338 0.020491
0.027085 0.030505 0.023664 0.016803 0.035099
0.034031 0.030505 0.037557 0.026932 0.055265
0.042968 0.030505 0.055432 0.043432 0.075432
0.029515 0.045158 0.013871 0.012836 0.015597
0.062622 0.049823 0.075420 0.079236 0.069062
0.063168 0.051538 0.074797 0.076250 0.072377
0.056916 0.051931 0.061902 0.063314 0.059549
0.049498 0.051990 0.047007 0.049032 0.043632
0.041904 0.051998 0.031809 0.034563 0.027220
0.034355 0.052000 0.016710 0.020296 0.010733
0.032864 0.052000 0.013728 0.017533 0.007387
0.038256 0.052000 0.024513 0.025862 0.022265
0.045600 0.052000 0.039200 0.039461 0.038765
0.026000 0.037315 0.014684 0.012936 0.017597
0.058098 0.039150 0.077045 0.079436 0.073062
0.058550 0.039864 0.077235 0.076550 0.078377
0.052581 0.040009 0.065152 0.063714 0.067549
0.045547 0.040026 0.051069 0.049532 0.053632
0.038356 0.040028 0.036684 0.035163 0.039220
0.036318 0.040028 0.032608 0.037334 0.024733
0.037870 0.040028 0.035712 0.044934 0.020343
0.039589 0.040028 0.039150 0.052534 0.016843
0.042324 0.040028 0.044621 0.060134 0.018765
0.032450 0.050340 0.014559 0.013136 0.016931
0.066745 0.056694 0.076795 0.079836 0.071728
0.067949 0.059038 0.076860 0.077150 0.076377
0.062041 0.059431 0.064652 0.064514 0.064882
0.054967 0.059490 0.050444 0.050532 0.050298
0.047716 0.059498 0.035934 0.036363 0.035220
0.044324 0.059500 0.029148 0.034597 0.020066
0.041739 0.059500 0.023977 0.035197 0.005278
0.043592 0.059500 0.027683 0.038134 0.010265
0.049466 0.059500 0.039433 0.047834 0.025432
0.027242 0.041051 0.013434 0.012436 0.015097
0.059327 0.044109 0.074545 0.078436 0.068062
0.059804 0.046122 0.073485 0.075050 0.070877
0.053288 0.046425 0.060152 0.061714 0.057549
0.045644 0.046468 0.044819 0.047032 0.041132
0.037829 0.046475 0.029184 0.032163 0.024220
0.036363 0.046476 0.026250 0.031034 0.018277
0.037769 0.046476 0.029063 0.037734 0.014611
0.043486 0.046476 0.040495 0.048734 0.026765
0.051079 0.046476 0.055683 0.062834 0.043765
0.021035 0.031552 0.010517 0.011395 0.009055
0.037678 0.030748 0.044608 0.065864 0.009182
0.035465 0.029397 0.041533 0.062373 0.006798
0.031906 0.029083 0.034729 0.046432 0.015225
0.031102 0.029011 0.033193 0.032755 0.033921
0.032087 0.028995 0.035180 0.022792 0.055825
0.035709 0.028992 0.042426 0.021120 0.077936
0.044786 0.028991 0.060581 0.036876 0.100091
0.054754 0.028991 0.080517 0.055475 0.122255
0.064723 0.028991 0.100454 0.074075 0.144421
0.031209 0.049087 0.013330 0.015395 0.009888
0.046835 0.048247 0.045423 0.063464 0.015355
0.045988 0.049971 0.042004 0.059040 0.013611
0.040299 0.050483 0.030116 0.044919 0.005445
0.039383 0.050596 0.028170 0.034220 0.018088
0.041857 0.050620 0.033093 0.030854 0.036825
0.045411 0.050625 0.040196 0.030853 0.055769
0.052958 0.050626 0.055290 0.043610 0.074757
0.060622 0.050626 0.070617 0.056735 0.093755
0.070372 0.050626 0.090117 0.076535 0.112754
0.032221 0.048862 0.015580 0.018295 0.011055
0.046612 0.048162 0.045062 0.059485 0.021022
0.046220 0.049686 0.042754 0.055140 0.022111
0.040015 0.049915 0.030115 0.039719 0.014108
0.037743 0.049949 0.025537 0.027943 0.021529
0.041787 0.049955 0.033618 0.035426 0.030605
0.048405 0.049956 0.046853 0.051113 0.039753
0.055623 0.049957 0.061290 0.066810 0.052091
0.063560 0.049957 0.077164 0.082509 0.068255
0.071498 0.049957 0.093039 0.098209 0.084421
0.034802 0.056587 0.013017 0.014295 0.010888
0.051775 0.055502 0.048048 0.065264 0.019355
0.051623 0.057471 0.045775 0.061473 0.019611
0.046647 0.057983 0.035312 0.045232 0.018778
0.043335 0.058096 0.028575 0.028302 0.029029
0.044758 0.058120 0.031397 0.026472 0.039605
0.048164 0.058125 0.038203 0.030973 0.050253
0.052445 0.058126 0.046764 0.038273 0.060916
0.058466 0.058126 0.058805 0.048635 0.075755
0.067559 0.058126 0.076992 0.067535 0.092754
0.025772 0.039027 0.012517 0.014095 0.009888
0.042209 0.039620 0.044798 0.061264 0.017356
0.041391 0.041882 0.040900 0.055473 0.016611
0.033768 0.042374 0.025162 0.037232 0.005046
0.028953 0.042475 0.015432 0.016838 0.013088
0.032925 0.042496 0.023355 0.018872 0.030825
0.039301 0.042500 0.036101 0.028500 0.048769
0.048060 0.042501 0.053619 0.045736 0.066757
0.057966 0.042501 0.073430 0.066635 0.084755
0.067872 0.042501 0.093242 0.087535 0.102754
0.020714 0.030290 0.011137 0.007933 0.016478
0.044470 0.030024 0.058915 0.066967 0.045496
0.045398 0.028281 0.062515 0.062533 0.062484
0.040945 0.027963 0.053926 0.045728 0.067590
0.035226 0.027889 0.042562 0.026815 0.068808
0.033992 0.027873 0.040111 0.022733 0.069076
0.034063 0.027869 0.040257 0.022932 0.069133
0.039176 0.027869 0.050483 0.039285 0.069145
0.045176 0.027868 0.062483 0.058484 0.069148
0.051176 0.027868 0.074483 0.077684 0.069148
0.031219 0.046899 0.015540 0.014977 0.016478
0.055133 0.046856 0.063410 0.074158 0.045496
0.059460 0.048227 0.070693 0.075618 0.062484
0.057711 0.048744 0.066679 0.066132 0.067590
0.055345 0.048858 0.061833 0.057648 0.068808
0.054644 0.048883 0.060406 0.055205 0.069076
0.054294 0.048888 0.059700 0.054041 0.069133
0.055266 0.048889 0.061642 0.057140 0.069145
0.056813 0.048889 0.064736 0.062089 0.069148
0.061031 0.048889 0.073174 0.075589 0.069148
0.026639 0.041140 0.012137 0.009533 0.016478
0.050381 0.041478 0.059285 0.067558 0.045496
