0.082677 0.069358 0.095995 0.127730 0.043104
0.059321 0.065026 0.053617 0.080736 0.008418
0.056946 0.065352 0.048540 0.066899 0.017942
0.055295 0.065327 0.045263 0.050080 0.037234
0.053955 0.065330 0.042579 0.033683 0.057406
0.054822 0.065330 0.044314 0.024360 0.077572
0.059530 0.065330 0.053730 0.027325 0.097739
0.067664 0.065330 0.069997 0.041253 0.117905
0.076601 0.065330 0.087872 0.057753 0.138072
0.085539 0.065330 0.105747 0.074253 0.158238
0.067226 0.037081 0.097370 0.127730 0.046770
0.044412 0.034532 0.054291 0.080736 0.010216
0.039264 0.034437 0.044091 0.066899 0.006077
0.037084 0.034405 0.039763 0.050080 0.022567
0.035370 0.034411 0.036329 0.034683 0.039073
0.035431 0.034411 0.036452 0.024980 0.055572
0.037835 0.034411 0.041260 0.022772 0.072072
0.043398 0.034411 0.052385 0.030672 0.088572
0.049329 0.034411 0.064247 0.039753 0.105072
0.056954 0.034411 0.079497 0.054253 0.121572
0.066615 0.035297 0.097933 0.127430 0.048770
0.043563 0.031709 0.055416 0.080136 0.014216
0.038039 0.032497 0.043581 0.065999 0.006219
0.034188 0.032363 0.036013 0.048880 0.014567
0.032889 0.032383 0.033394 0.035987 0.029073
0.035042 0.032380 0.037703 0.034182 0.043572
0.038582 0.032381 0.044784 0.036811 0.058072
0.043633 0.032381 0.054885 0.044272 0.072572
0.049351 0.032381 0.066322 0.053872 0.087072
0.055070 0.032381 0.077760 0.063472 0.101572
0.059956 0.021604 0.098308 0.128430 0.048104
0.042310 0.028455 0.056166 0.082136 0.012882
0.035796 0.026186 0.045405 0.068999 0.006083
0.033005 0.026497 0.039513 0.052880 0.017234
0.031798 0.026452 0.037144 0.039987 0.032406
0.034331 0.026459 0.042203 0.038982 0.047572
0.036862 0.026458 0.047266 0.037983 0.062739
0.039393 0.026458 0.052329 0.036983 0.077905
0.043552 0.026458 0.060646 0.041191 0.093072
0.049833 0.026458 0.073209 0.052191 0.108238
0.062590 0.029123 0.096058 0.125930 0.046270
0.040699 0.029731 0.051666 0.077136 0.009216
0.036017 0.029307 0.042728 0.061499 0.011442
0.032687 0.029360 0.036013 0.042880 0.024567
0.030748 0.029353 0.032144 0.026487 0.041573
0.032778 0.029354 0.036203 0.022782 0.058572
0.036194 0.029354 0.043034 0.023511 0.075572
0.041497 0.029354 0.053640 0.030282 0.092572
0.050403 0.029354 0.071453 0.048582 0.109572
0.059309 0.029354 0.089265 0.066882 0.126572
0.076038 0.076302 0.075775 0.105756 0.025806
0.056661 0.060287 0.053034 0.061720 0.038558
0.056102 0.061466 0.050738 0.052940 0.047069
0.058324 0.061353 0.055295 0.046940 0.069220
0.062426 0.061365 0.063488 0.046747 0.091389
0.066519 0.061364 0.071675 0.046546 0.113555
0.071468 0.061364 0.081572 0.049081 0.135722
0.081191 0.061364 0.101018 0.066896 0.157888
0.091160 0.061364 0.120956 0.085496 0.180055
0.101128 0.061364 0.140893 0.104096 0.202222
0.062230 0.048873 0.075587 0.104556 0.027306
0.047313 0.041770 0.052856 0.059635 0.041558
0.046058 0.042626 0.049489 0.049940 0.048738
0.043997 0.042533 0.045461 0.038806 0.056553
0.044132 0.042543 0.045721 0.027820 0.075555
0.047901 0.042542 0.053259 0.028481 0.094555
0.054256 0.042542 0.065969 0.037418 0.113555
0.064006 0.042542 0.085469 0.057218 0.132555
0.073756 0.042542 0.104969 0.077018 0.151555
0.083506 0.042542 0.124469 0.096818 0.170555
0.067512 0.060062 0.074962 0.102456 0.029140
0.048446 0.045482 0.051409 0.055120 0.045224
0.045372 0.046881 0.043864 0.037640 0.054238
0.042260 0.046727 0.037792 0.022406 0.063436
0.041351 0.046744 0.035958 0.013973 0.072600
0.048145 0.046742 0.049549 0.030218 0.081767
0.057231 0.046742 0.067719 0.052118 0.093722
0.067106 0.046742 0.087469 0.074018 0.109889
0.076981 0.046742 0.107219 0.095918 0.126055
0.086856 0.046742 0.126969 0.117818 0.142222
0.058339 0.039279 0.077400 0.105456 0.030640
0.042773 0.029262 0.056284 0.061120 0.048224
0.040050 0.030126 0.049974 0.044716 0.058738
0.036022 0.030033 0.042012 0.025557 0.069436
0.033555 0.030043 0.037067 0.011247 0.080100
0.038528 0.030042 0.047013 0.020761 0.090767
0.044976 0.030042 0.059910 0.034996 0.101433
0.053030 0.030042 0.076018 0.051696 0.116555
0.061600 0.030042 0.093157 0.068918 0.133555
0.070693 0.030042 0.111344 0.087818 0.150555
0.058668 0.042562 0.074775 0.103456 0.026973
0.041261 0.031488 0.051034 0.057120 0.040891
0.037128 0.032157 0.042099 0.038716 0.047738
0.033108 0.032090 0.034126 0.021740 0.054769
0.034043 0.032098 0.035988 0.015247 0.070555
0.042870 0.032097 0.053643 0.032696 0.088555
0.052214 0.032097 0.072331 0.051796 0.106555
0.061558 0.032097 0.091018 0.070896 0.124555
0.070901 0.032097 0.109706 0.089996 0.142555
0.080245 0.032097 0.128393 0.109096 0.160555
0.081617 0.075109 0.088126 0.117455 0.039244
