-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.086 0.02 0.034 0.031 0.048 0.021 0.039 0.037
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.172 0.04 0.068 0.062 0.096 0.042 0.078 0.074
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.258 0.06 0.102 0.093 0.144 0.063 0.117 0.111
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.344 0.08 0.136 0.124 0.192 0.084 0.156 0.148
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.43 0.1 0.17 0.155 0.24 0.105 0.195 0.185
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.516 0.12 0.204 0.186 0.288 0.126 0.234 0.222
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.602 0.14 0.238 0.217 0.336 0.147 0.273 0.259
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.688 0.16 0.272 0.248 0.384 0.168 0.312 0.296
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.774 0.18 0.306 0.279 0.432 0.189 0.351 0.333
-0.36 0.11 0.35 0.36 0.73 -0.15 -0.18 0.12 0.86 0.2 0.34 0.31 0.48 0.21 0.39 0.37
