0.163400 0.178226 0.148573 0.182136 0.092635
0.155161 0.177552 0.132769 0.141017 0.119024
0.152250 0.174232 0.130268 0.139029 0.115668
0.149627 0.170929 0.128325 0.136455 0.114774
0.146943 0.167715 0.126171 0.134071 0.113005
0.144204 0.164564 0.123843 0.131774 0.110625
0.141929 0.161476 0.122381 0.131208 0.107668
0.144011 0.158448 0.129575 0.144799 0.104201
0.145939 0.155476 0.136402 0.158069 0.100291
0.147728 0.152557 0.142899 0.171034 0.096007
0.065229 0.073486 0.056972 0.069294 0.036435
0.064188 0.079634 0.048742 0.068474 0.015855
0.057667 0.077871 0.037463 0.049843 0.016831
0.053137 0.075775 0.030500 0.031047 0.029587
0.055024 0.073809 0.036239 0.028668 0.048857
0.057207 0.071972 0.042441 0.027412 0.067489
0.062126 0.070256 0.053996 0.035079 0.085523
0.069469 0.068651 0.070286 0.050663 0.102991
0.076598 0.067152 0.086045 0.065721 0.119919
0.083523 0.065751 0.101295 0.080274 0.136330
0.055632 0.053732 0.057531 0.069755 0.037157
0.051582 0.042647 0.060518 0.080942 0.026480
0.043391 0.041157 0.045625 0.058035 0.024942
0.035452 0.040192 0.030713 0.034877 0.023774
0.027963 0.039208 0.016717 0.013249 0.022497
0.029147 0.038189 0.020105 0.019532 0.021059
0.032537 0.037138 0.027936 0.033013 0.019474
0.036513 0.036062 0.036963 0.048479 0.017769
0.041491 0.034969 0.048012 0.067235 0.015974
0.046242 0.033866 0.058617 0.085314 0.014123
0.059514 0.069860 0.049168 0.055185 0.039139
0.067177 0.075525 0.058828 0.076547 0.029298
0.059403 0.073991 0.044814 0.054229 0.029122
0.052120 0.072078 0.032163 0.034385 0.028458
0.050199 0.070234 0.030165 0.031610 0.027757
0.051554 0.068485 0.034623 0.039196 0.027000
0.055103 0.066829 0.043376 0.053696 0.026176
0.058625 0.065262 0.051987 0.068009 0.025283
0.062062 0.063778 0.060346 0.081959 0.024326
0.066346 0.062369 0.070322 0.098525 0.023317
0.032703 0.028340 0.037065 0.040060 0.032074
0.040787 0.032908 0.048666 0.072525 0.008902
0.036620 0.032633 0.040607 0.052201 0.021283
0.033020 0.031724 0.034316 0.029634 0.042120
0.032621 0.030876 0.034366 0.017551 0.062390
0.038335 0.030145 0.046524 0.025193 0.082076
0.047166 0.029530 0.064803 0.042974 0.101184
0.055605 0.029024 0.082185 0.059674 0.119703
0.063661 0.028623 0.098699 0.075353 0.137609
0.071346 0.028324 0.114367 0.090070 0.154861
0.033005 0.038552 0.027459 0.025444 0.030816
0.040125 0.025009 0.055241 0.064922 0.039106
0.035271 0.023559 0.046982 0.057107 0.030107
0.026424 0.023221 0.029627 0.039579 0.013040
0.019985 0.022915 0.017054 0.022022 0.008776
0.021609 0.022453 0.020764 0.021274 0.019914
0.024086 0.021824 0.026347 0.021336 0.034699
0.029660 0.021049 0.038272 0.032183 0.048420
0.034758 0.020147 0.049369 0.042295 0.061160
0.039624 0.019140 0.060108 0.052382 0.072984
0.023339 0.031322 0.015355 0.020892 0.006127
0.042389 0.028320 0.056458 0.087038 0.005489
0.037091 0.026801 0.047380 0.069355 0.010755
0.029292 0.026052 0.032532 0.045371 0.011135
0.023419 0.025447 0.021391 0.027963 0.010439
0.023179 0.024920 0.021438 0.028476 0.009707
0.023557 0.024456 0.022658 0.030804 0.009082
0.026103 0.024050 0.028156 0.039911 0.008564
0.030165 0.023693 0.036636 0.053727 0.008151
0.034563 0.023376 0.045749 0.068489 0.007850
0.028222 0.038116 0.018328 0.021822 0.012504
0.050355 0.041944 0.058767 0.084786 0.015402
0.045001 0.040316 0.049686 0.067708 0.019651
0.037975 0.039281 0.036668 0.046698 0.019953
0.033485 0.038383 0.028586 0.034590 0.018580
0.032866 0.037604 0.028128 0.034687 0.017197
0.035794 0.036937 0.034650 0.045804 0.016060
0.038593 0.036369 0.040816 0.056197 0.015181
0.041295 0.035885 0.046705 0.065957 0.014619
0.045260 0.035465 0.055055 0.079572 0.014194
