0.047698 0.035808 0.059588 0.069926 0.042359 0.035559 0.041958 0.029159 0.026609 0.03341 0.052293 0.049659 0.054927 0.058997 0.048144 0.025418 0.040178 0.010658 0.006553 0.017501
0.050557 0.025794 0.07532 0.079324 0.068646 0.044188 0.032576 0.055799 0.078141 0.018562 0.054561 0.025816 0.083306 0.073201 0.100146 0.045943 0.038627 0.053259 0.078647 0.010944
0.041958 0.025557 0.05836 0.063621 0.049591 0.040361 0.033829 0.046894 0.065729 0.015502 0.047391 0.024827 0.069955 0.053836 0.096819 0.040267 0.040402 0.040131 0.061508 0.004504
0.033111 0.025615 0.040606 0.047141 0.029713 0.032808 0.034044 0.031572 0.049634 0.001467 0.041019 0.024583 0.057456 0.033571 0.097263 0.033848 0.040243 0.027453 0.041319 0.004342
0.024517 0.025612 0.023422 0.030644 0.011387 0.031464 0.034076 0.028853 0.033463 0.021169 0.035458 0.024602 0.046314 0.015779 0.097206 0.027504 0.040263 0.014745 0.021044 0.004247
0.023261 0.025613 0.020909 0.025856 0.012664 0.03325 0.034081 0.032418 0.027116 0.041254 0.038996 0.024598 0.053394 0.027101 0.097215 0.027532 0.040261 0.014803 0.021139 0.004243
0.028503 0.025613 0.031394 0.031756 0.030791 0.037413 0.034082 0.040744 0.028345 0.061409 0.043903 0.024599 0.063206 0.042802 0.097214 0.031705 0.040261 0.02315 0.034495 0.004241
0.034128 0.025613 0.042644 0.037656 0.050957 0.043038 0.034082 0.051993 0.034245 0.081573 0.048809 0.024599 0.073019 0.058502 0.097214 0.036612 0.040261 0.032962 0.050195 0.004241
0.039753 0.025613 0.053894 0.043556 0.071124 0.048678 0.034082 0.063274 0.040194 0.10174 0.053715 0.024599 0.082831 0.074202 0.097214 0.041909 0.040261 0.043556 0.067146 0.004241
0.048043 0.025613 0.070474 0.057984 0.091291 0.057615 0.034082 0.081149 0.056694 0.121906 0.059472 0.024599 0.094344 0.092622 0.097214 0.047878 0.040261 0.055494 0.086246 0.004241
0.067447 0.072681 0.062213 0.071926 0.046026 0.037391 0.045749 0.029034 0.028609 0.029744 0.063249 0.07182 0.054677 0.058597 0.048144 0.026865 0.040493 0.013238 0.01068 0.017501
0.070336 0.062601 0.07807 0.079324 0.07598 0.053331 0.048113 0.058549 0.078141 0.025895 0.070748 0.05869 0.082806 0.072401 0.100146 0.050161 0.047563 0.052759 0.077847 0.010944
0.062289 0.062093 0.062485 0.063621 0.060591 0.04881 0.046602 0.051019 0.065729 0.026502 0.063965 0.057447 0.070482 0.05468 0.096819 0.043459 0.047056 0.039861 0.061075 0.004504
0.054711 0.062144 0.047279 0.049018 0.04438 0.042222 0.046731 0.037714 0.050278 0.016774 0.061289 0.05757 0.065008 0.045655 0.097263 0.038919 0.046985 0.030853 0.046759 0.004342
0.047301 0.062139 0.032462 0.035215 0.027874 0.037406 0.046712 0.028101 0.037051 0.013184 0.060135 0.057548 0.062723 0.042033 0.097206 0.037131 0.046977 0.027285 0.041108 0.004247
0.04456 0.06214 0.026981 0.032077 0.018488 0.03614 0.046714 0.025567 0.029355 0.019254 0.063918 0.057551 0.070286 0.054129 0.097215 0.039134 0.046977 0.031291 0.04752 0.004243
0.04306 0.06214 0.023981 0.030777 0.012654 0.038115 0.046713 0.029517 0.025782 0.035742 0.067699 0.05755 0.077848 0.066229 0.097214 0.042915 0.046977 0.038853 0.05962 0.004241
0.044336 0.06214 0.026532 0.029477 0.021624 0.040803 0.046714 0.034892 0.024483 0.05224 0.071481 0.05755 0.085411 0.078329 0.097214 0.046696 0.046977 0.046416 0.07172 0.004241
0.049267 0.06214 0.036394 0.035356 0.038124 0.046487 0.046714 0.046261 0.032774 0.06874 0.075262 0.05755 0.092973 0.090429 0.097214 0.050477 0.046977 0.053978 0.08382 0.004241
0.057517 0.06214 0.052894 0.051856 0.054624 0.054737 0.046714 0.062761 0.049274 0.08524 0.079043 0.05755 0.100536 0.102529 0.097214 0.054259 0.046977 0.061541 0.09592 0.004241
0.061603 0.060181 0.063026 0.072026 0.048026 0.034264 0.040181 0.028347 0.028709 0.027744 0.057163 0.059462 0.054865 0.058897 0.048144 0.017673 0.023999 0.011346 0.007653 0.017501
0.064648 0.050101 0.079195 0.078724 0.07998 0.049504 0.039334 0.059674 0.077541 0.029895 0.064112 0.045042 0.083181 0.073001 0.100146 0.038194 0.023255 0.053134 0.078447 0.010944
0.057203 0.049593 0.064812 0.063744 0.066591 0.044766 0.036826 0.052706 0.064829 0.032502 0.056143 0.04252 0.069767 0.053536 0.096819 0.031369 0.022795 0.039944 0.061208 0.004504
0.050086 0.049644 0.050529 0.049418 0.05238 0.038965 0.036465 0.041464 0.050678 0.026107 0.049946 0.042686 0.057206 0.033171 0.097263 0.025073 0.022943 0.027203 0.040919 0.004342
0.043226 0.049639 0.036813 0.036176 0.037874 0.033801 0.0364 0.031202 0.0363 0.022707 0.046391 0.042653 0.050129 0.021883 0.097206 0.019413 0.022947 0.015879 0.022859 0.004247
0.039904 0.04964 0.030169 0.028777 0.032488 0.029702 0.03639 0.023015 0.023233 0.022651 0.047591 0.042658 0.052524 0.025709 0.097215 0.019416 0.02295 0.015882 0.022865 0.004243
0.039288 0.04964 0.028937 0.028906 0.028988 0.03156 0.036388 0.026731 0.025483 0.028811 0.053278 0.042657 0.063898 0.043909 0.097214 0.022958 0.02295 0.022967 0.034202 0.004241
0.041601 0.04964 0.033562 0.038406 0.025488 0.036093 0.036388 0.035797 0.035532 0.03624 0.058965 0.042657 0.075273 0.062109 0.097214 0.028646 0.02295 0.034342 0.052402 0.004241
0.045249 0.04964 0.040859 0.050406 0.024947 0.042561 0.036388 0.048735 0.047532 0.05074 0.064653 0.042657 0.086648 0.080309 0.097214 0.034333 0.02295 0.045717 0.070602 0.004241
0.050814 0.04964 0.051988 0.062406 0.034624 0.04903 0.036388 0.061672 0.059532 0.06524 0.07034 0.042657 0.098023 0.098509 0.097214 0.040021 0.02295 0.057092 0.088802 0.004241
0.071541 0.080181 0.062901 0.072226 0.047359 0.038065 0.047409 0.028722 0.028909 0.02841 0.073497 0.092505 0.05449 0.058297 0.048144 0.036538 0.062055 0.011021 0.007134 0.017501
