0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.534000 0.507000 0.516500 0.530500 0.517000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.568000 0.514000 0.533000 0.561000 0.534000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.602000 0.521000 0.549500 0.591500 0.551000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.636000 0.528000 0.566000 0.622000 0.568000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.670000 0.535000 0.582500 0.652500 0.585000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.704000 0.542000 0.599000 0.683000 0.602000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.738000 0.549000 0.615500 0.713500 0.619000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.772000 0.556000 0.632000 0.744000 0.636000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.806000 0.563000 0.648500 0.774500 0.653000 0.500000 0.500000 0.500000 
0.335000 0.515000 0.625000 0.670000 0.950000 0.415000 0.630000 0.500000 0.840000 0.570000 0.665000 0.805000 0.670000 0.500000 0.500000 0.500000
